player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0010333,,Kris Mangum,TE,TE,,CAR,2004,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,8,28,0,0,0,0,0,1,-11.3692149701819,0,0,0.195121951219512,0,0,0,2.8,6.8
00-0010333,,Kris Mangum,TE,TE,,CAR,2004,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,15,0,0,0,0,0,1,0.899502857238986,0,0,0.0285714285714286,0,0,0,1.5,2.5
00-0010333,,Kris Mangum,TE,TE,,CAR,2004,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,8,21,0,0,0,0,0,0,-2.510600205998,0,0,0.222222222222222,0,0,0,2.1,6.1
00-0010333,,Kris Mangum,TE,TE,,CAR,2004,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,15,1,0,0,0,0,2,2.62523634466925,0,0,0.0454545454545455,0,0,0,7.5,9.5
00-0010333,,Kris Mangum,TE,TE,,CAR,2004,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,3,0,0,0,0,0,0,-1.46040981973056,0,0,0.0740740740740741,0,0,0,0.3,1.3
00-0010333,,Kris Mangum,TE,TE,,CAR,2004,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,4,44,0,0,0,0,0,2,2.63716846384341,0,0,0.19047619047619,0,0,0,4.4,7.4
00-0010333,,Kris Mangum,TE,TE,,CAR,2004,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,3,21,0,0,0,0,0,2,1.02142312790966,0,0,0.107142857142857,0,0,0,2.1,4.1
00-0010333,,Kris Mangum,TE,TE,,CAR,2004,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,2,0,0,0,0,0,0,0,-4.97023021208588,0,0,0.0666666666666667,0,0,0,0,0
00-0010333,,Kris Mangum,TE,TE,,CAR,2004,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,5,53,1,0,0,0,0,3,5.452765696391,0,0,0.142857142857143,0,0,0,11.3,15.3
00-0010333,,Kris Mangum,TE,TE,,CAR,2004,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,3,25,0,0,0,0,0,1,-0.69953876308864,0,0,0.125,0,0,0,2.5,4.5
00-0010333,,Kris Mangum,TE,TE,,CAR,2004,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,6,9,51,0,0,0,0,0,3,4.0720863721217,0,0,0.183673469387755,0,0,0,5.1,11.1
00-0010346,,Peyton Manning,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xpcd6auodk3w0vda6jal",IND,2004,1,REG,16,29,256,2,1,1,12,0,0,0,0,11,10.2034133145358,0,0,0.214438926963856,2,18,0,0,0,1,2.93445352197159,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,18.04,18.04
00-0010346,,Peyton Manning,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xpcd6auodk3w0vda6jal",IND,2004,2,REG,24,33,254,2,0,1,10,0,0,0,0,13,11.0195914834637,0,0,0.187998216552069,2,5,0,0,0,0,-0.852616946503986,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,18.66,18.66
00-0010346,,Peyton Manning,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xpcd6auodk3w0vda6jal",IND,2004,3,REG,28,40,393,5,0,0,0,0,0,0,0,18,23.8764494339452,0,0,0.245658028109129,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,35.52,35.52
00-0010346,,Peyton Manning,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xpcd6auodk3w0vda6jal",IND,2004,4,REG,20,29,220,2,1,0,0,0,0,0,0,14,10.9573445058663,0,0,0.167097224395697,3,-3,0,0,0,0,-1.15621270093834,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,14.5,14.5
00-0010346,,Peyton Manning,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xpcd6auodk3w0vda6jal",IND,2004,5,REG,16,26,198,3,1,1,10,0,0,0,0,12,6.81340641056195,0,0,0.179511712215552,2,0,0,0,0,0,-1.43136792819132,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,17.92,17.92
00-0010346,,Peyton Manning,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xpcd6auodk3w0vda6jal",IND,2004,7,REG,27,39,368,3,0,1,9,0,0,0,0,17,17.805311064847,0,0,0.200747575493237,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,26.72,26.72
00-0010346,,Peyton Manning,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xpcd6auodk3w0vda6jal",IND,2004,8,REG,25,44,472,5,1,0,0,0,0,0,0,18,24.9004473363501,0,0,0.241072407200564,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,36.88,36.88
00-0010346,,Peyton Manning,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xpcd6auodk3w0vda6jal",IND,2004,9,REG,23,29,268,4,0,1,4,0,0,0,0,18,20.4770324561978,0,0,0.252011249780618,4,20,0,0,0,1,0.923437251365677,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,28.72,28.72
00-0010346,,Peyton Manning,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xpcd6auodk3w0vda6jal",IND,2004,10,REG,18,27,320,5,2,1,8,1,0,0,0,13,13.2865758956426,0,0,0.219520512790657,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,28.8,28.8
00-0010346,,Peyton Manning,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xpcd6auodk3w0vda6jal",IND,2004,11,REG,17,28,211,4,1,0,0,0,0,0,0,13,6.46693947745092,0,0,0.161404025531446,1,5,0,0,0,1,0.447030684794299,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,22.94,22.94
00-0010346,,Peyton Manning,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xpcd6auodk3w0vda6jal",IND,2004,12,REG,23,28,236,6,0,0,0,0,0,0,0,16,21.5780431274907,0,0,0.279027218870794,1,4,0,0,0,1,0.834480664692819,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,33.84,33.84
00-0010346,,Peyton Manning,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xpcd6auodk3w0vda6jal",IND,2004,13,REG,25,33,425,3,2,1,8,0,0,0,0,19,19.7485359230645,0,0,0.193147976090445,3,-3,0,1,1,0,-6.07708128978265,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,22.7,22.7
00-0010346,,Peyton Manning,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xpcd6auodk3w0vda6jal",IND,2004,14,REG,26,33,298,2,0,2,17,1,0,0,0,18,16.4770850504553,0,0,0.201746863354868,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,19.62,19.62
00-0010346,,Peyton Manning,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xpcd6auodk3w0vda6jal",IND,2004,15,REG,20,33,249,1,0,0,0,0,0,0,0,11,6.11272091450587,0,0,0.125485572212022,2,-2,0,0,0,0,-5.48258201911813,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,13.76,13.76
00-0010346,,Peyton Manning,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xpcd6auodk3w0vda6jal",IND,2004,16,REG,27,44,383,2,1,4,23,2,0,0,0,21,12.755644847626,0,0,0.149580297876524,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,21.22,21.22
00-0010346,,Peyton Manning,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xpcd6auodk3w0vda6jal",IND,2004,17,REG,1,2,6,0,0,0,0,0,0,0,0,0,-0.982088832650334,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.24,0.24
00-0010346,,Peyton Manning,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xpcd6auodk3w0vda6jal",IND,2004,18,POST,27,33,458,4,1,1,4,0,0,0,0,18,27.8766931751161,0,0,0.322272950287005,1,1,1,0,0,1,2.64702027552994,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,38.42,38.42
00-0010346,,Peyton Manning,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xpcd6auodk3w0vda6jal",IND,2004,19,POST,27,42,238,0,1,1,8,1,0,0,0,17,-0.605041922273716,0,0,0.0361355961453953,1,7,0,0,0,0,0.167223569238558,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,8.22,8.22
00-0010442,,Curtis Martin,RB,RB,,NYJ,2004,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,29,196,1,0,0,12,8.72617462550988,0,3,3,7,1,0,0,0,0,2,2.01967553899158,0,0,0.111111111111111,0,0,0,32.3,35.3
00-0010442,,Curtis Martin,RB,RB,,NYJ,2004,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,32,119,2,1,0,9,1.54107065117569,0,6,6,25,0,0,0,0,0,0,-1.81563281721901,0,0,0.206896551724138,0,0,0,26.4,32.4
00-0010442,,Curtis Martin,RB,RB,,NYJ,2004,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,24,110,1,0,0,8,2.24527380487416,0,4,5,31,0,0,0,0,0,1,-1.74912604968995,0,0,0.217391304347826,0,0,0,20.1,24.1
00-0010442,,Curtis Martin,RB,RB,,NYJ,2004,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,22,77,0,0,0,3,-4.4764345000998,0,6,7,23,0,0,0,0,0,1,-5.43579791876255,0,0,0.170731707317073,0,0,0,10,16
00-0010442,,Curtis Martin,RB,RB,,NYJ,2004,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,25,111,2,0,0,8,3.95231311500538,0,3,5,20,0,0,0,0,0,1,-0.970533653977327,0,0,0.166666666666667,0,0,0,25.1,28.1
00-0010442,,Curtis Martin,RB,RB,,NYJ,2004,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,20,70,0,0,0,3,-2.08140214713058,0,2,3,0,0,0,0,0,0,0,-2.01735717942938,0,0,0.103448275862069,0,0,0,7,9
00-0010442,,Curtis Martin,RB,RB,,NYJ,2004,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,19,115,1,0,0,5,2.95211163104977,0,1,2,13,0,0,0,0,0,1,0.342661646427587,0,0,0.1,0,0,0,18.8,19.8
00-0010442,,Curtis Martin,RB,RB,,NYJ,2004,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,19,67,0,0,0,2,-3.21865424868884,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,6.7,6.7
00-0010442,,Curtis Martin,RB,RB,,NYJ,2004,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,28,119,2,0,0,5,0.961282087577274,0,2,2,5,0,0,0,0,0,1,-0.414562975987792,0,0,0.0952380952380952,0,0,0,24.4,26.4
00-0010442,,Curtis Martin,RB,RB,,NYJ,2004,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,17,88,0,0,0,3,0.97857690427918,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,8.8,8.8
00-0010442,,Curtis Martin,RB,RB,,NYJ,2004,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,24,99,0,1,0,5,0.121719728049357,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,9.9,9.9
00-0010442,,Curtis Martin,RB,RB,,NYJ,2004,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,23,134,1,0,0,6,4.89623988060964,0,4,4,20,1,0,0,0,0,2,0.338884341011962,0,0,0.148148148148148,0,0,0,27.4,31.4
00-0010442,,Curtis Martin,RB,RB,,NYJ,2004,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,24,72,0,0,0,6,-3.51336418231949,0,3,3,35,0,0,0,0,0,1,1.2552406298928,0,0,0.0967741935483871,0,0,0,10.7,13.7
00-0010442,,Curtis Martin,RB,RB,,NYJ,2004,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,24,134,2,0,0,7,6.83606713493961,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,25.4,25.4
00-0010442,,Curtis Martin,RB,RB,,NYJ,2004,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,13,33,0,0,0,0,-4.48104128788691,0,5,7,44,0,0,0,0,0,2,1.77585561200976,0,0,0.194444444444444,0,0,0,7.7,12.7
00-0010442,,Curtis Martin,RB,RB,,NYJ,2004,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,28,153,0,0,0,8,3.4107351625571,0,2,2,22,0,0,0,0,0,0,0.831988211255521,0,0,0.0555555555555556,0,0,0,17.5,19.5
00-0010442,,Curtis Martin,RB,RB,,NYJ,2004,18,POST,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,18,66,0,0,0,1,-1.879030480457,0,4,5,47,0,0,0,0,0,2,1.08856616658159,0,0,0.15625,0,0,0,11.3,15.3
00-0010442,,Curtis Martin,RB,RB,,NYJ,2004,19,POST,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,19,77,0,0,0,2,-2.17555261368398,0,4,4,29,0,0,0,0,0,2,2.53881175885908,0,0,0.121212121212121,0,0,0,10.6,14.6
00-0010455,,Jamie Martin,QB,QB,,LA,2004,15,REG,16,30,188,0,0,2,6,1,0,0,0,8,3.34423109097406,0,0,0.0810037931239309,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,7.52,7.52
00-0010500,,Derrick Mason,WR,WR,,TEN,2004,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,4,51,0,0,0,0,0,3,4.80236924660858,0,0,0.285714285714286,0,0,0,5.1,8.1
00-0010500,,Derrick Mason,WR,WR,,TEN,2004,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,-3,0,0,0,0,-0.926762125978712,0,8,8,104,0,0,0,0,0,5,7.60018799890531,0,0,0.307692307692308,0,0,0,10.1,18.1
00-0010500,,Derrick Mason,WR,WR,,TEN,2004,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,8,43,0,0,0,0,0,1,-4.44347626780997,0,0,0.296296296296296,0,0,0,4.3,8.3
00-0010500,,Derrick Mason,WR,WR,,TEN,2004,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,12,14,94,1,0,0,0,0,7,8.934743592632,0,0,0.241379310344828,0,0,0,15.4,27.4
00-0010500,,Derrick Mason,WR,WR,,TEN,2004,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,6,63,1,0,0,0,0,4,7.15215054841247,0,0,0.222222222222222,0,0,0,12.3,16.3
00-0010500,,Derrick Mason,WR,WR,,TEN,2004,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,13,74,0,0,0,0,0,4,-4.29901612661706,0,0,0.317073170731707,0,0,0,7.4,12.4
00-0010500,,Derrick Mason,WR,WR,,TEN,2004,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,8,12,85,0,0,0,0,0,6,-2.41168567270506,0,0,0.285714285714286,0,0,0,8.5,16.5
00-0010500,,Derrick Mason,WR,WR,,TEN,2004,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,8,13,85,0,0,0,0,0,5,-3.50090274590184,0,0,0.419354838709677,0,0,0,8.5,16.5
00-0010500,,Derrick Mason,WR,WR,,TEN,2004,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,7,9,91,1,0,0,0,0,4,1.94856962037738,0,0,0.214285714285714,0,0,0,15.1,22.1
00-0010500,,Derrick Mason,WR,WR,,TEN,2004,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,5,56,1,0,0,0,0,2,1.49229055386968,0,0,0.172413793103448,0,0,0,11.6,14.6
00-0010500,,Derrick Mason,WR,WR,,TEN,2004,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,8,13,87,1,0,0,0,0,6,0.0314991172053851,0,0,0.382352941176471,0,0,0,14.7,22.7
00-0010500,,Derrick Mason,WR,WR,,TEN,2004,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,6,10,79,0,0,0,0,0,3,0.0230049906531349,0,0,0.277777777777778,0,0,0,7.9,13.9
00-0010500,,Derrick Mason,WR,WR,,TEN,2004,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,6,22,1,0,0,0,0,3,3.31867393123684,0,0,0.13953488372093,0,0,0,8.2,11.2
00-0010500,,Derrick Mason,WR,WR,,TEN,2004,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,9,17,121,1,0,0,0,0,7,4.66974291106453,0,0,0.288135593220339,0,0,0,18.1,27.1
00-0010500,,Derrick Mason,WR,WR,,TEN,2004,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,7,65,0,0,0,0,0,4,-2.57401451840997,0,0,0.259259259259259,0,0,0,6.5,10.5
00-0010500,,Derrick Mason,WR,WR,,TEN,2004,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,9,48,0,0,0,0,0,3,0.440668788135952,0,0,0.272727272727273,0,0,0,4.8,8.8
00-0010560,,Shane Matthews,QB,QB,,BUF,2004,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,-3,0,0,0,0,-2.11088558088522,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,-0.3,-0.3
00-0010560,,Shane Matthews,QB,QB,,BUF,2004,16,REG,2,3,44,1,0,0,0,0,0,0,0,2,5.49485461809672,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,5.76,5.76
00-0010632,,Fred McAfee,RB,RB,,NO,2004,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,53,0,0,0,1,5.55657686106861,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,5.3,5.3
00-0010632,,Fred McAfee,RB,RB,,NO,2004,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,1,0,0,0,0,-2.26031068037264,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.1,0.1
00-0010668,,Keenan McCardell,WR,WR,,LAC,2004,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,8,65,0,0,0,0,0,4,1.69008053460857,0,0,0.258064516129032,0,0,0,6.5,11.5
00-0010668,,Keenan McCardell,WR,WR,,LAC,2004,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,5,55,1,0,0,0,0,3,4.81042011996033,0,0,0.2,0,0,0,11.5,15.5
00-0010668,,Keenan McCardell,WR,WR,,LAC,2004,9,REG,0,1,0,0,0,0,0,0,0,0,0,0,-0.397841051686555,0,,,0,0,0,0,0,0,,0,6,12,89,0,0,0,0,0,3,2.22494216499059,0,0,0.324324324324324,0,0,0,8.9,14.9
00-0010668,,Keenan McCardell,WR,WR,,LAC,2004,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,3,0,0,0,0,0.0817199158482254,0,7,15,91,0,0,0,0,0,5,4.09333348297514,0,0,0.441176470588235,0,0,0,9.4,16.4
00-0010668,,Keenan McCardell,WR,WR,,LAC,2004,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,8,48,0,0,0,0,0,2,1.59022554778079,0,0,0.216216216216216,0,0,0,4.8,8.8
00-0010668,,Keenan McCardell,WR,WR,,LAC,2004,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,5,15,0,0,0,0,0,1,-2.60591845816816,0,0,0.185185185185185,0,0,0,1.5,3.5
00-0010668,,Keenan McCardell,WR,WR,,LAC,2004,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,5,30,0,0,0,0,0,1,-2.33810570120113,0,0,0.217391304347826,0,0,0,3,6
00-0010668,,Keenan McCardell,WR,WR,,LAC,2004,18,POST,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,6,50,1,0,0,0,0,1,-0.25746139959665,0,0,0.146341463414634,0,0,0,11,15
00-0010747,,Fred McCrary,RB,RB,,ATL,2004,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,-0.480473525589332,0,0,0.025,0,0,0,0,0
00-0010747,,Fred McCrary,RB,RB,,ATL,2004,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,3,23,0,0,0,0,0,1,3.16212923201965,0,0,0.103448275862069,0,0,0,2.3,4.3
00-0010747,,Fred McCrary,RB,RB,,ATL,2004,19,POST,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,-0.353264015866444,0,0,0.0588235294117647,0,0,0,0,0
00-0010747,,Fred McCrary,RB,RB,,ATL,2004,20,POST,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,3,3,0,0,0,0,0,0,-2.06841907725902,0,0,0.125,0,0,0,0.3,1.3
00-0011022,,Donovan McNabb,QB,QB,,PHI,2004,1,REG,26,36,330,4,0,2,17,0,0,0,0,16,21.1297700316926,0,0,0.195531112551277,4,12,0,0,0,0,-3.018113197817,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,30.4,30.4
00-0011022,,Donovan McNabb,QB,QB,,PHI,2004,2,REG,19,28,245,2,0,2,19,0,0,0,0,13,12.1544440430589,0,0,0.216887343418395,3,24,1,0,0,1,0.885104340151884,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,26.2,26.2
00-0011022,,Donovan McNabb,QB,QB,,PHI,2004,3,REG,29,42,356,2,0,2,13,1,1,0,0,12,15.1887162057079,0,0,0.156092250105187,5,-2,1,1,0,1,-0.962225799390581,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,26.04,26.04
00-0011022,,Donovan McNabb,QB,QB,,PHI,2004,4,REG,24,38,237,1,1,2,15,0,0,0,0,12,6.32903211682241,0,0,0.0970128424664374,1,2,0,0,0,1,0.563939685700461,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,11.68,11.68
00-0011022,,Donovan McNabb,QB,QB,,PHI,2004,6,REG,14,26,209,0,1,1,7,0,0,0,0,7,1.0577295560624,0,0,0.075849744590407,3,6,0,0,0,0,0.222472735447809,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,6.96,6.96
00-0011022,,Donovan McNabb,QB,QB,,PHI,2004,7,REG,28,43,376,4,1,2,9,0,0,0,0,15,11.7387992550266,0,0,0.13334991672563,2,28,0,0,0,1,-0.540160222852137,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,31.84,31.84
00-0011022,,Donovan McNabb,QB,QB,,PHI,2004,8,REG,18,33,219,1,0,2,19,0,0,0,0,12,1.96735628583902,0,0,0.037831272139287,6,36,0,1,1,2,-2.89111925568432,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,14.36,14.36
00-0011022,,Donovan McNabb,QB,QB,,PHI,2004,9,REG,15,24,109,0,1,4,19,0,0,0,0,6,-16.4581398675911,0,0,0.039328685716719,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,2.36,2.36
00-0011022,,Donovan McNabb,QB,QB,,PHI,2004,10,REG,15,27,345,4,0,1,9,0,0,0,0,11,23.4754212031257,0,0,0.267770943880195,2,14,0,0,0,1,0.104571392061189,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,31.2,31.2
00-0011022,,Donovan McNabb,QB,QB,,PHI,2004,11,REG,18,26,222,4,1,4,14,1,1,0,0,13,9.23247439129045,0,0,0.189650996922462,4,33,0,0,0,1,2.13298666488845,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,24.18,24.18
00-0011022,,Donovan McNabb,QB,QB,,PHI,2004,12,REG,18,27,244,1,0,2,6,1,1,0,0,11,6.64246448906738,0,0,0.112713934419412,5,30,1,0,0,2,2.4792256118277,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,20.76,20.76
00-0011022,,Donovan McNabb,QB,QB,,PHI,2004,13,REG,32,43,464,5,0,4,15,1,1,0,0,19,23.7435711233626,0,0,0.210316104773805,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,36.56,36.56
00-0011022,,Donovan McNabb,QB,QB,,PHI,2004,14,REG,21,38,260,1,1,2,15,1,0,0,0,11,1.96709087829343,0,0,0.10026819591426,2,8,0,0,0,0,-3.06772875087336,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,13.2,13.2
00-0011022,,Donovan McNabb,QB,QB,,PHI,2004,15,REG,20,35,223,1,2,2,15,1,1,0,0,14,-5.88659422352794,0,0,0.0294709781070756,4,29,0,0,0,2,1.14296743611339,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,9.82,9.82
00-0011022,,Donovan McNabb,QB,QB,,PHI,2004,16,REG,3,3,36,1,0,0,0,0,0,0,0,3,6.67819710180629,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,5.44,5.44
00-0011022,,Donovan McNabb,QB,QB,,PHI,2004,19,POST,21,33,286,3,0,1,0,0,0,0,0,14,11.0040342138628,0,0,0.189559741864146,3,3,0,0,0,0,-1.86865580372978,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,23.74,23.74
00-0011022,,Donovan McNabb,QB,QB,,PHI,2004,20,POST,17,26,180,2,0,2,13,1,0,0,0,9,3.52977816259139,0,0,0.110877123860884,10,32,0,1,0,2,1.48857753013726,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,18.4,18.4
